(E:1, S:80) [loss = 0.3770 lr = 1.000000e-03] (0.842 samples/sec; 1.188 sec/batch)
(E:1, S:81) [loss = 0.3568 lr = 1.000000e-03] (0.840 samples/sec; 1.190 sec/batch)
(E:1, S:82) [loss = 0.3211 lr = 1.000000e-03] (0.843 samples/sec; 1.186 sec/batch)
(E:1, S:83) [loss = 0.2941 lr = 1.000000e-03] (0.843 samples/sec; 1.187 sec/batch)
(E:1, S:84) [loss = 0.2651 lr = 1.000000e-03] (0.844 samples/sec; 1.185 sec/batch)
(E:1, S:85) [loss = 0.2385 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:86) [loss = 0.2609 lr = 1.000000e-03] (0.843 samples/sec; 1.187 sec/batch)
(E:1, S:87) [loss = 0.2491 lr = 1.000000e-03] (0.843 samples/sec; 1.186 sec/batch)
(E:1, S:88) [loss = 0.2667 lr = 1.000000e-03] (0.844 samples/sec; 1.184 sec/batch)
(E:1, S:89) [loss = 0.3004 lr = 1.000000e-03] (0.845 samples/sec; 1.183 sec/batch)
(E:1, S:90) [loss = 0.2711 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:91) [loss = 0.2565 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:92) [loss = 0.2566 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:93) [loss = 0.2335 lr = 1.000000e-03] (0.846 samples/sec; 1.183 sec/batch)
(E:1, S:94) [loss = 0.3013 lr = 1.000000e-03] (0.848 samples/sec; 1.179 sec/batch)
(E:1, S:95) [loss = 0.3673 lr = 1.000000e-03] (0.846 samples/sec; 1.182 sec/batch)
(E:1, S:96) [loss = 0.3561 lr = 1.000000e-03] (0.848 samples/sec; 1.179 sec/batch)
(E:1, S:97) [loss = 0.3779 lr = 1.000000e-03] (0.850 samples/sec; 1.177 sec/batch)
(E:1, S:98) [loss = 0.3414 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:99) [loss = 0.3413 lr = 1.000000e-03] (0.861 samples/sec; 1.162 sec/batch)
(E:1, S:100) [loss = 0.3071 lr = 1.000000e-03] (0.850 samples/sec; 1.177 sec/batch)
(E:1, S:101) [loss = 0.3741 lr = 1.000000e-03] (0.853 samples/sec; 1.172 sec/batch)
(E:1, S:102) [loss = 0.4405 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:103) [loss = 0.4225 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:104) [loss = 0.3962 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:105) [loss = 0.3581 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:106) [loss = 0.3403 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:107) [loss = 0.3269 lr = 1.000000e-03] (0.854 samples/sec; 1.170 sec/batch)
(E:1, S:108) [loss = 0.2971 lr = 1.000000e-03] (0.854 samples/sec; 1.170 sec/batch)
(E:1, S:109) [loss = 0.2676 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:110) [loss = 0.3134 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:111) [loss = 0.2987 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:112) [loss = 0.2927 lr = 1.000000e-03] (0.847 samples/sec; 1.180 sec/batch)
(E:1, S:113) [loss = 0.2754 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:114) [loss = 0.2491 lr = 1.000000e-03] (0.848 samples/sec; 1.180 sec/batch)
(E:1, S:115) [loss = 0.2260 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:116) [loss = 0.2126 lr = 1.000000e-03] (0.851 samples/sec; 1.175 sec/batch)
(E:1, S:117) [loss = 0.2150 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:118) [loss = 0.2617 lr = 1.000000e-03] (0.854 samples/sec; 1.170 sec/batch)
(E:1, S:119) [loss = 0.3170 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:120) [loss = 0.3122 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:121) [loss = 0.2818 lr = 1.000000e-03] (0.854 samples/sec; 1.172 sec/batch)
(E:1, S:122) [loss = 0.2539 lr = 1.000000e-03] (0.855 samples/sec; 1.170 sec/batch)
(E:1, S:123) [loss = 0.2512 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:124) [loss = 0.2412 lr = 1.000000e-03] (0.852 samples/sec; 1.174 sec/batch)
(E:1, S:125) [loss = 0.2171 lr = 1.000000e-03] (0.852 samples/sec; 1.174 sec/batch)
(E:1, S:126) [loss = 0.2313 lr = 1.000000e-03] (0.852 samples/sec; 1.173 sec/batch)
(E:1, S:127) [loss = 0.2107 lr = 1.000000e-03] (0.853 samples/sec; 1.172 sec/batch)
(E:1, S:128) [loss = 0.2408 lr = 1.000000e-03] (0.853 samples/sec; 1.172 sec/batch)
(E:1, S:129) [loss = 0.2185 lr = 1.000000e-03] (0.814 samples/sec; 1.229 sec/batch)
(E:1, S:130) [loss = 0.3157 lr = 1.000000e-03] (0.811 samples/sec; 1.233 sec/batch)
(E:1, S:131) [loss = 0.3089 lr = 1.000000e-03] (0.815 samples/sec; 1.228 sec/batch)
(E:1, S:132) [loss = 0.3091 lr = 1.000000e-03] (0.818 samples/sec; 1.222 sec/batch)
(E:1, S:133) [loss = 0.3423 lr = 1.000000e-03] (0.822 samples/sec; 1.216 sec/batch)
(E:1, S:134) [loss = 0.4326 lr = 1.000000e-03] (0.825 samples/sec; 1.212 sec/batch)
(E:1, S:135) [loss = 0.4113 lr = 1.000000e-03] (0.828 samples/sec; 1.208 sec/batch)
(E:1, S:136) [loss = 0.4688 lr = 1.000000e-03] (0.830 samples/sec; 1.204 sec/batch)
(E:1, S:137) [loss = 0.4684 lr = 1.000000e-03] (0.830 samples/sec; 1.205 sec/batch)
(E:1, S:138) [loss = 0.4227 lr = 1.000000e-03] (0.831 samples/sec; 1.203 sec/batch)
(E:1, S:139) [loss = 0.3948 lr = 1.000000e-03] (0.834 samples/sec; 1.200 sec/batch)
(E:1, S:140) [loss = 0.3847 lr = 1.000000e-03] (0.835 samples/sec; 1.198 sec/batch)
(E:1, S:141) [loss = 0.4362 lr = 1.000000e-03] (0.837 samples/sec; 1.195 sec/batch)
(E:1, S:142) [loss = 0.4002 lr = 1.000000e-03] (0.839 samples/sec; 1.192 sec/batch)
(E:1, S:143) [loss = 0.3625 lr = 1.000000e-03] (0.840 samples/sec; 1.190 sec/batch)
(E:1, S:144) [loss = 0.3490 lr = 1.000000e-03] (0.842 samples/sec; 1.188 sec/batch)
(E:1, S:145) [loss = 0.3246 lr = 1.000000e-03] (0.841 samples/sec; 1.190 sec/batch)
(E:1, S:146) [loss = 0.2965 lr = 1.000000e-03] (0.844 samples/sec; 1.185 sec/batch)
(E:1, S:147) [loss = 0.2669 lr = 1.000000e-03] (0.842 samples/sec; 1.188 sec/batch)
(E:1, S:148) [loss = 0.3338 lr = 1.000000e-03] (0.839 samples/sec; 1.192 sec/batch)
(E:1, S:149) [loss = 0.3154 lr = 1.000000e-03] (0.844 samples/sec; 1.185 sec/batch)
(E:1, S:150) [loss = 0.2873 lr = 1.000000e-03] (0.848 samples/sec; 1.180 sec/batch)
(E:1, S:151) [loss = 0.2818 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:152) [loss = 0.3430 lr = 1.000000e-03] (0.848 samples/sec; 1.179 sec/batch)
(E:1, S:153) [loss = 0.3249 lr = 1.000000e-03] (0.852 samples/sec; 1.173 sec/batch)
(E:1, S:154) [loss = 0.3046 lr = 1.000000e-03] (0.850 samples/sec; 1.177 sec/batch)
(E:1, S:155) [loss = 0.2750 lr = 1.000000e-03] (0.847 samples/sec; 1.181 sec/batch)
(E:1, S:156) [loss = 0.2581 lr = 1.000000e-03] (0.849 samples/sec; 1.178 sec/batch)
(E:1, S:157) [loss = 0.2907 lr = 1.000000e-03] (0.848 samples/sec; 1.180 sec/batch)
(E:1, S:158) [loss = 0.2922 lr = 1.000000e-03] (0.850 samples/sec; 1.176 sec/batch)
(E:1, S:159) [loss = 0.3680 lr = 1.000000e-03] (0.851 samples/sec; 1.176 sec/batch)
(E:1, S:160) [loss = 0.3324 lr = 1.000000e-03] (0.852 samples/sec; 1.174 sec/batch)
(E:1, S:161) [loss = 0.4166 lr = 1.000000e-03] (0.852 samples/sec; 1.174 sec/batch)
(E:1, S:162) [loss = 0.3771 lr = 1.000000e-03] (0.855 samples/sec; 1.169 sec/batch)
(E:1, S:163) [loss = 0.3444 lr = 1.000000e-03] (0.852 samples/sec; 1.174 sec/batch)
(E:1, S:164) [loss = 0.3573 lr = 1.000000e-03] (0.844 samples/sec; 1.185 sec/batch)
(E:1, S:165) [loss = 0.3314 lr = 1.000000e-03] (0.823 samples/sec; 1.214 sec/batch)
(E:1, S:166) [loss = 0.3728 lr = 1.000000e-03] (0.823 samples/sec; 1.215 sec/batch)
(E:1, S:167) [loss = 0.3366 lr = 1.000000e-03] (0.831 samples/sec; 1.203 sec/batch)
(E:1, S:168) [loss = 0.3036 lr = 1.000000e-03] (0.829 samples/sec; 1.207 sec/batch)
(E:1, S:169) [loss = 0.3235 lr = 1.000000e-03] (0.832 samples/sec; 1.201 sec/batch)
(E:1, S:170) [loss = 0.3678 lr = 1.000000e-03] (0.822 samples/sec; 1.217 sec/batch)
(E:1, S:171) [loss = 0.3404 lr = 1.000000e-03] (0.824 samples/sec; 1.213 sec/batch)
(E:1, S:172) [loss = 0.3155 lr = 1.000000e-03] (0.825 samples/sec; 1.212 sec/batch)
(E:1, S:173) [loss = 0.2853 lr = 1.000000e-03] (0.823 samples/sec; 1.215 sec/batch)
(E:1, S:174) [loss = 0.2686 lr = 1.000000e-03] (0.829 samples/sec; 1.206 sec/batch)
(E:1, S:175) [loss = 0.2948 lr = 1.000000e-03] (0.832 samples/sec; 1.202 sec/batch)
(E:1, S:176) [loss = 0.3067 lr = 1.000000e-03] (0.837 samples/sec; 1.195 sec/batch)
(E:1, S:177) [loss = 0.2766 lr = 1.000000e-03] (0.839 samples/sec; 1.192 sec/batch)
(E:1, S:178) [loss = 0.2670 lr = 1.000000e-03] (0.840 samples/sec; 1.190 sec/batch)
(E:1, S:179) [loss = 0.3475 lr = 1.000000e-03] (0.845 samples/sec; 1.184 sec/batch)
(E:1, S:180) [loss = 0.3127 lr = 1.000000e-03] (0.849 samples/sec; 1.178 sec/batch)
(E:1, S:181) [loss = 0.4241 lr = 1.000000e-03] (0.850 samples/sec; 1.177 sec/batch)
(E:1, S:182) [loss = 0.4717 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:183) [loss = 0.4282 lr = 1.000000e-03] (0.856 samples/sec; 1.168 sec/batch)
(E:1, S:184) [loss = 0.3894 lr = 1.000000e-03] (0.859 samples/sec; 1.165 sec/batch)
(E:1, S:185) [loss = 0.3557 lr = 1.000000e-03] (0.856 samples/sec; 1.168 sec/batch)
(E:1, S:186) [loss = 0.3220 lr = 1.000000e-03] (0.859 samples/sec; 1.165 sec/batch)
(E:1, S:187) [loss = 0.2898 lr = 1.000000e-03] (0.859 samples/sec; 1.164 sec/batch)
(E:1, S:188) [loss = 0.3504 lr = 1.000000e-03] (0.860 samples/sec; 1.163 sec/batch)
(E:1, S:189) [loss = 0.3430 lr = 1.000000e-03] (0.859 samples/sec; 1.164 sec/batch)
(E:1, S:190) [loss = 0.3362 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:191) [loss = 0.3839 lr = 1.000000e-03] (0.859 samples/sec; 1.164 sec/batch)
(E:1, S:192) [loss = 0.4592 lr = 1.000000e-03] (0.855 samples/sec; 1.169 sec/batch)
(E:1, S:193) [loss = 0.4160 lr = 1.000000e-03] (0.857 samples/sec; 1.167 sec/batch)
(E:1, S:194) [loss = 0.4297 lr = 1.000000e-03] (0.857 samples/sec; 1.167 sec/batch)
(E:1, S:195) [loss = 0.4712 lr = 1.000000e-03] (0.858 samples/sec; 1.165 sec/batch)
(E:1, S:196) [loss = 0.5039 lr = 1.000000e-03] (0.861 samples/sec; 1.161 sec/batch)
(E:1, S:197) [loss = 0.4536 lr = 1.000000e-03] (0.863 samples/sec; 1.159 sec/batch)
